date,portfolio_value,position,prediction,actual_return,signal,strategy_return,cumulative_return
2022-03-01,0.16504440650431446,0.0,-0.0012382593018773894,0.007679328357948378,0.0,0.0066793283579484886,-0.8349555934956856
2022-03-02,0.16487936209781015,1.0,0.01266497527742724,0.03579847392615321,1.0,-0.0010000000000000009,-0.8351206379021898
2022-03-03,0.17093604757833075,1.0,0.01495728108641998,0.036734042414160006,1.0,0.036734042414160006,-0.8290639524216692
2022-03-04,0.17385536636869597,1.0,0.01653012386969826,0.017078426883758713,1.0,0.017078426883758713,-0.8261446336313041
2022-03-05,0.1771348953620435,1.0,0.005263482696894143,0.018863547682460347,1.0,0.018863547682460347,-0.8228651046379565
2022-03-06,0.17850376794954323,-1.0,-0.003908661250070267,0.0097278538748784,-1.0,0.007727853874878399,-0.8214962320504567
2022-03-07,0.17721012359679,1.0,0.007890292800672306,0.005247154318439362,1.0,-0.007247154318439364,-0.82278987640321
2022-03-08,0.1779409708170223,0.0,-0.002514369417402692,0.005124184360342676,0.0,0.004124184360342786,-0.8220590291829777
2022-03-09,0.17776302984620526,-1.0,-0.010202602353258998,0.014400372200921607,-1.0,-0.0010000000000000009,-0.8222369701537947
2022-03-10,0.18185416197938978,1.0,0.011423767056316909,-0.025014527467967063,1.0,0.02301452746796695,-0.8181458380206102
2022-03-11,0.17689998384372674,1.0,0.01158225516178216,-0.027242588686117175,1.0,-0.027242588686117175,-0.8231000161562733
2022-03-12,0.17356063690190912,1.0,0.008309531682402178,-0.01887703361673343,1.0,-0.01887703361673332,-0.8264393630980909
2022-03-13,0.16979164348831371,0.0,0.0004937284165386327,-0.02071571550365714,0.0,-0.02171571550365725,-0.8302083565116862
2022-03-14,0.16979164348831371,0.0,-0.001217187004292123,-0.0036401291709831085,0.0,0.0,-0.8302083565116862
2022-03-15,0.1696218518448254,-1.0,-0.012442230429259116,0.023351931591299113,-1.0,-0.0010000000000000009,-0.8303781481551746
2022-03-16,0.16086422562534233,-1.0,-0.020439008852228123,0.05163029482483639,-1.0,-0.05163029482483639,-0.8391357743746577
2022-03-17,0.1609205282943178,0.0,0.01569959923750597,-0.0013500011811611312,0.0,0.00035000118116124135,-0.8390794717056822
2022-03-18,0.1607596077660235,1.0,0.020878187960021347,0.004519709553838069,1.0,-0.0009999999999998899,-0.8392403922339765
2022-03-19,0.15816367215907853,-1.0,-0.024339772720921925,-0.014147934440865262,-1.0,-0.016147934440865264,-0.8418363278409214
2022-03-20,0.1612882356541575,0.0,-0.008122555677700006,-0.020755253860926692,0.0,0.01975525386092669,-0.8387117643458425
2022-03-21,0.1612882356541575,0.0,0.004571087682118365,-0.048553036322124266,0.0,0.0,-0.8387117643458425
2022-03-22,0.16112694741850336,-1.0,-0.021867069572457876,-0.0202402575720646,-1.0,-0.0009999999999998899,-0.8388730525814967
2022-03-23,0.16422988960206808,-1.0,-0.021867069572457876,-0.019257748212068382,-1.0,0.019257748212068382,-0.8357701103979319
2022-03-24,0.16564173817758418,-1.0,-0.11436715381843784,-0.008596782101827127,-1.0,0.008596782101827127,-0.8343582618224158
2022-03-25,0.16518655766330842,-1.0,-0.04588783583362396,0.002747981995864901,-1.0,-0.002747981995864901,-0.8348134423366915
2022-03-26,0.16033866059743565,0.0,-0.0002568376445920612,0.028348011935414252,0.0,-0.029348011935414253,-0.8396613394025644
2022-03-27,0.1601783219368382,-1.0,-0.012089027861844721,0.028403427362162947,-1.0,-0.001000000000000112,-0.8398216780631618
2022-03-28,0.15780014484952753,-1.0,-0.010654455140642324,0.01484705956807586,-1.0,-0.01484705956807586,-0.8421998551504725
2022-03-29,0.15112637865368136,1.0,0.01121166622592677,0.040292522622270344,1.0,-0.042292522622270234,-0.8488736213463186
2022-03-30,0.15866737159476865,1.0,0.016256514135710914,0.04989858824294391,1.0,0.04989858824294391,-0.8413326284052314
2022-03-31,0.16531051012760697,0.0,-0.0014903851029401205,0.042868334151300536,0.0,0.041868334151300424,-0.834689489872393
2022-04-01,0.16531051012760697,0.0,0.0045871172048562855,0.03646608773272919,0.0,0.0,-0.834689489872393
2022-04-02,0.16514519961747937,1.0,0.018522043413082157,0.06004385364739728,1.0,-0.0010000000000000009,-0.8348548003825207
2022-04-03,0.16755937665751097,1.0,0.020225152534339166,0.014618511743747176,1.0,0.014618511743747176,-0.832440623342489
2022-04-04,0.16904208584205058,-1.0,-0.018607479844228607,0.010848858321848676,-1.0,0.008848858321848674,-0.8309579141579494
2022-04-05,0.1702803542229549,0.0,0.0025565421888365815,-0.008325207653088862,0.0,0.007325207653088972,-0.829719645777045
2022-04-06,0.17011007386873195,-1.0,-0.08563071953475188,-0.001526846219075284,-1.0,-0.0010000000000000009,-0.829889926131268
2022-04-07,0.1727003788325182,0.0,-0.006777008708263268,-0.016227228493152612,0.0,0.015227228493152722,-0.8272996211674818
2022-04-08,0.1727003788325182,0.0,-0.010939708137347263,-0.0035537811179437995,0.0,0.0,-0.8272996211674818
2022-04-09,0.1727003788325182,0.0,-0.009561128807820977,-0.03596244198166243,0.0,0.0,-0.8272996211674818
2022-04-10,0.1725276784536857,-1.0,-0.013682647915299264,0.02270235178225888,-1.0,-0.0010000000000000009,-0.8274723215463143
2022-04-11,0.16885163076528123,0.0,-0.0034871360685742995,0.020307002571134047,0.0,-0.02130700257113405,-0.8311483692347188
2022-04-12,0.16885163076528123,0.0,0.0043100903805457415,0.0277724053052526,0.0,0.0,-0.8311483692347188
2022-04-13,0.16868277913451596,1.0,0.013552508643836683,0.029404177628546302,1.0,-0.0009999999999998899,-0.831317220865484
2022-04-14,0.17924639492722233,0.0,-0.012568480827478558,0.06362415076931116,0.0,0.06262415076931127,-0.8207536050727777
2022-04-15,0.17924639492722233,0.0,0.012842114183301459,0.005964704037649149,0.0,0.0,-0.8207536050727777
2022-04-16,0.1790671485322951,1.0,0.014943174595687054,0.022243907213747915,1.0,-0.0010000000000000009,-0.8209328514677049
2022-04-17,0.17956080626379517,1.0,0.014516128469682166,0.002756830248017428,1.0,0.002756830248017428,-0.8204391937362048
2022-04-18,0.17848310941294623,1.0,0.010738986317306895,-0.0060018490297135685,1.0,-0.0060018490297135685,-0.8215168905870538
2022-04-19,0.17885045215718093,1.0,0.01417669384323446,0.0020581372962569233,1.0,0.0020581372962569233,-0.821149547842819
2022-04-20,0.17845946980917188,0.0,0.00656499745226531,-0.0011860853204074262,0.0,-0.002186085320407427,-0.8215405301908281
2022-04-21,0.1782810103393627,-1.0,-0.016755417011406957,-0.03531693734720476,-1.0,-0.001000000000000112,-0.8217189896606373
2022-04-22,0.17951963958630515,-1.0,-0.01759314005082066,-0.006947622994645797,-1.0,0.006947622994645908,-0.8204803604136949
2022-04-23,0.17828386139606936,-1.0,-0.023986951502170117,0.006883804986928421,-1.0,-0.006883804986928421,-0.8217161386039307
2022-04-24,0.1835500235806313,-1.0,-0.011271538194003445,-0.02953807564703148,-1.0,0.02953807564703137,-0.8164499764193687
2022-04-25,0.1833711999106632,1.0,0.013670508577602453,-0.0010257496758666607,1.0,-0.0009742503241333411,-0.8166288000893368
2022-04-26,0.1852949280218306,1.0,0.00467561407502048,0.010490895582864868,1.0,0.010490895582864868,-0.8147050719781694
2022-04-27,0.18608708248574315,1.0,0.009548848402140393,0.004275100632108231,1.0,0.004275100632108231,-0.8139129175142569
2022-04-28,0.1833575765147191,1.0,0.007075043933622036,-0.014667895990218338,1.0,-0.014667895990218338,-0.8166424234852809
2022-04-29,0.1846604104612454,1.0,0.007775066232858338,0.0071054273910613475,1.0,0.0071054273910613475,-0.8153395895387546
2022-04-30,0.1842327812236922,1.0,0.009619094661260132,-0.002315760245983789,1.0,-0.0023157602459839,-0.8157672187763079
2022-05-01,0.1867135334371552,1.0,0.0020163117366262463,0.013465313811068746,1.0,0.013465313811068746,-0.8132864665628448
2022-05-02,0.18827768470062461,0.0,-0.00030133618772771003,0.009377278468654326,0.0,0.008377278468654215,-0.8117223152993753
2022-05-03,0.188089407015924,1.0,0.008960024817059653,0.0344865942793644,1.0,-0.0010000000000000009,-0.811910592984076
2022-05-04,0.1941072880400514,0.0,-0.0009481074762708848,0.03299478970986347,0.0,0.03199478970986336,-0.8058927119599486
2022-05-05,0.19391318075201133,1.0,0.009697565265380152,0.037896852323521024,1.0,-0.001000000000000112,-0.8060868192479886
2022-05-06,0.20178001448143063,-1.0,-0.004607123755303631,0.0425688447732695,-1.0,0.0405688447732695,-0.7982199855185694
2022-05-07,0.19621403050710376,0.0,0.0020103758337800693,0.026584416566880043,0.0,-0.027584416566880043,-0.8037859694928963
2022-05-08,0.19601781647659666,1.0,0.0051034861693808175,0.033282492274206765,1.0,-0.0010000000000000009,-0.8039821835234033
2022-05-09,0.20148170472697038,1.0,0.013997504305924932,0.027874447071121633,1.0,0.027874447071121633,-0.7985182952730296
2022-05-10,0.20825029043221568,1.0,0.019989784506943904,0.03359404624066231,1.0,0.03359404624066231,-0.7917497095677843
2022-05-11,0.21123359567015507,0.0,0.0014578875392001723,0.01532557540134838,0.0,0.014325575401348267,-0.7887664043298449
2022-05-12,0.2110223620744849,1.0,0.006464745833641175,0.02616108678014295,1.0,-0.0010000000000000009,-0.7889776379255151
2022-05-13,0.2171484994487951,1.0,0.007373617086484875,0.02903074969916153,1.0,0.02903074969916153,-0.7828515005512049
2022-05-14,0.22395306878654225,0.0,-0.0003884435846456712,0.03233601823185395,0.0,0.031336018231853835,-0.7760469312134577
2022-05-15,0.22395306878654225,0.0,0.0003234714497076859,-0.0005558946795103381,0.0,0.0,-0.7760469312134577
2022-05-16,0.22395306878654225,0.0,0.0013286064484713223,0.013554643506723307,0.0,0.0,-0.7760469312134577
2022-05-17,0.22395306878654225,0.0,0.0077887318270526106,0.024269320681554962,0.0,0.0,-0.7760469312134577
2022-05-18,0.22372911571775572,1.0,0.01218007315676372,-0.005380285990961076,1.0,-0.0010000000000000009,-0.7762708842822443
2022-05-19,0.2258569855430542,1.0,0.032051312160078275,0.009510920465009454,1.0,0.009510920465009454,-0.7741430144569458
2022-05-20,0.23541545860517327,0.0,-0.005910559886024334,0.04332090957530732,0.0,0.04232090957530721,-0.7645845413948267
2022-05-21,0.23541545860517327,0.0,-0.0042399227028266165,0.04130264025136832,0.0,0.0,-0.7645845413948267
2022-05-22,0.2351800431465681,-1.0,-0.020417678753880723,0.04822734486540825,-1.0,-0.0010000000000000009,-0.764819956853432
2022-05-23,0.21629290536273557,1.0,0.028633144912891723,0.07830927085110595,1.0,-0.08030927085110595,-0.7837070946372644
2022-05-24,0.23253936247623336,1.0,0.03122067115666187,0.07511322244366525,1.0,0.07511322244366525,-0.7674606375237667
2022-05-25,0.24787383416838946,1.0,0.029456129164861795,0.06594355264788065,1.0,0.06594355264788065,-0.7521261658316105
2022-05-26,0.25914406449157396,1.0,0.04167989092460592,0.045467607990959724,1.0,0.045467607990959724,-0.7408559355084261
2022-05-27,0.2678362406052774,1.0,0.017378077252400873,0.03354186842271312,1.0,0.03354186842271312,-0.7321637593947226
2022-05-28,0.27280936556624524,0.0,0.004194224405185228,0.019567782125858857,0.0,0.018567782125858745,-0.7271906344337548
2022-05-29,0.27280936556624524,0.0,-0.006791146018879158,0.02687273544045099,0.0,0.0,-0.7271906344337548
2022-05-30,0.272536556200679,1.0,0.013576493273667098,0.013866557004710733,1.0,-0.0009999999999998899,-0.727463443799321
2022-05-31,0.27806840105948816,-1.0,-0.01550392580879268,0.022297625155048406,-1.0,0.020297625155048404,-0.7219315989405118
2022-06-01,0.2790803381961408,0.0,-0.007171258019537855,-0.004639166236785508,0.0,0.003639166236785618,-0.7209196618038591
2022-06-02,0.2790803381961408,0.0,0.0071009937856334115,-0.01087810862812455,0.0,0.0,-0.7209196618038591
2022-06-03,0.2788012578579447,1.0,0.01195857125468601,-0.019902646084737796,1.0,-0.0009999999999998899,-0.7211987421420554
2022-06-04,0.27183292885013893,0.0,0.0006241973072702547,-0.02399389371964844,0.0,-0.02499389371964833,-0.7281670711498611
2022-06-05,0.27183292885013893,0.0,6.209898547457126e-05,-0.019774260055915427,0.0,0.0,-0.7281670711498611
2022-06-06,0.27183292885013893,0.0,-0.003407560408807311,-0.011464194333044464,0.0,0.0,-0.7281670711498611
2022-06-07,0.27183292885013893,0.0,-0.0017394410414507183,-0.022732479427275964,0.0,0.0,-0.7281670711498611
2022-06-08,0.2715610959212888,-1.0,-0.005701243086608423,-0.03353667869411303,-1.0,-0.0010000000000000009,-0.7284389040787111
2022-06-09,0.2771466406812669,0.0,-0.0010854695551980398,-0.021568280375466653,0.0,0.020568280375466763,-0.7228533593187332
2022-06-10,0.2771466406812669,0.0,-0.0036551821961215087,-0.02827564220230283,0.0,0.0,-0.7228533593187332
2022-06-11,0.2768694940405856,1.0,0.01735389019975313,-0.017501111737038166,1.0,-0.001000000000000112,-0.7231305059594144
2022-06-12,0.27649705664909985,1.0,0.012166538809825649,-0.0013451730851616883,1.0,-0.0013451730851616883,-0.7235029433509002
2022-06-13,0.27612427684588164,1.0,0.013511322969265169,-0.0013482234051095388,1.0,-0.0013482234051095388,-0.7238757231541184
2022-06-14,0.281371857160702,1.0,0.00992701870171882,0.019004414877107356,1.0,0.019004414877107356,-0.718628142839298
2022-06-15,0.28798027778667296,1.0,0.012775057225755981,0.023486430706524564,1.0,0.023486430706524564,-0.7120197222133271
2022-06-16,0.2980282835456747,1.0,0.007973186669174272,0.03489129823829451,1.0,0.03489129823829451,-0.7019717164543253
2022-06-17,0.3075111526353453,1.0,0.011820500161353333,0.03181868840383828,1.0,0.03181868840383828,-0.6924888473646547
2022-06-18,0.32289881176919866,1.0,0.011820500161353333,0.050039353051043456,1.0,0.050039353051043456,-0.6771011882308013
2022-06-19,0.3288282888566481,1.0,0.003274604707673081,0.018363266978163262,1.0,0.018363266978163262,-0.671171711143352
2022-06-20,0.32613583606525515,1.0,0.004786215179884452,-0.008188020564637966,1.0,-0.008188020564637966,-0.6738641639347449
2022-06-21,0.3222838289836934,1.0,0.008197277606672507,-0.011811051272485829,1.0,-0.011811051272485829,-0.6777161710163067
2022-06-22,0.318520365619177,1.0,0.012832004997573062,-0.01167748123256529,1.0,-0.011677481232565401,-0.6814796343808229
2022-06-23,0.31062230474049507,1.0,0.007488363610883256,-0.024796093848909018,1.0,-0.02479609384890913,-0.689377695259505
2022-06-24,0.30153443719893863,1.0,0.00926180959405289,-0.02925697029113461,1.0,-0.02925697029113461,-0.6984655628010614
2022-06-25,0.2951002760045502,-1.0,-0.15130174796959134,-0.01933806424950213,-1.0,-0.021338064249502242,-0.7048997239954498
2022-06-26,0.30302152282481254,0.0,-0.007156006454581358,-0.02784255984952111,0.0,0.02684255984952122,-0.6969784771751875
2022-06-27,0.30302152282481254,0.0,-0.007022771697584437,-0.010999313910205255,0.0,0.0,-0.6969784771751875
2022-06-28,0.30271850130198774,1.0,0.032169263390034064,-0.005830633024082155,1.0,-0.0010000000000000009,-0.6972814986980123
2022-06-29,0.30161982728657966,1.0,0.043437459389570075,-0.0036293586638501685,1.0,-0.0036293586638500575,-0.6983801727134203
2022-06-30,0.30619994107475,0.0,-0.010700994998756047,0.016185055403597826,0.0,0.015185055403597936,-0.69380005892525
2022-07-01,0.30619994107475,0.0,-0.010304326566485136,0.03019125218650509,0.0,0.0,-0.69380005892525
2022-07-02,0.3058937411336753,-1.0,-0.02777799118857355,0.011436467509497561,-1.0,-0.0009999999999998899,-0.6941062588663247
2022-07-03,0.30138299771464105,0.0,-0.024602791333618333,0.013746112170575753,0.0,-0.014746112170575754,-0.698617002285359
2022-07-04,0.3010816147169264,-1.0,-0.028990324893402485,-0.0006931303956688728,-1.0,-0.0010000000000000009,-0.6989183852830736
2022-07-05,0.2963984573836097,0.0,-0.0008847736760023065,0.014554444723301252,0.0,-0.015554444723301253,-0.7036015426163903
2022-07-06,0.2963984573836097,0.0,-0.0006159299586923994,0.0021247687222925027,0.0,0.0,-0.7036015426163903
2022-07-07,0.2961020589262261,1.0,0.01150889904520879,0.01489589109489775,1.0,-0.0010000000000000009,-0.7038979410737739
2022-07-08,0.29723533485897147,1.0,0.010546093943223794,0.0038273152738452776,1.0,0.0038273152738452776,-0.7027646651410285
2022-07-09,0.30958242059018154,0.0,0.0027606972698310177,0.04253976423115513,0.0,0.04153976423115502,-0.6904175794098184
2022-07-10,0.30958242059018154,0.0,0.0032747129310483243,0.03495219279013462,0.0,0.0,-0.6904175794098184
2022-07-11,0.30927283816959134,-1.0,-0.011592018306922207,0.03544336560153272,-1.0,-0.001000000000000112,-0.6907271618304087
2022-07-12,0.3041951379447522,-1.0,-0.032131825254160945,0.01641819001917888,-1.0,-0.01641819001917888,-0.6958048620552477
2022-07-13,0.30264267577271103,-1.0,-0.014902552672293099,0.005103507513401384,-1.0,-0.005103507513401273,-0.697357324227289
2022-07-14,0.3066784805983934,0.0,0.005884862007818843,-0.014335213929688173,0.0,0.013335213929688283,-0.6933215194016066
2022-07-15,0.306371802117795,1.0,0.015373665363605236,-0.029859838128060034,1.0,-0.0010000000000000009,-0.693628197882205
2022-07-16,0.2967850972113427,1.0,0.014542948231750867,-0.031291081098796414,1.0,-0.0312910810987963,-0.7032149027886573
2022-07-17,0.2907483174283742,1.0,0.01262779655051012,-0.020340575856710452,1.0,-0.020340575856710452,-0.7092516825716257
2022-07-18,0.28110453030996635,0.0,0.001056650003756425,-0.03216884927729147,0.0,-0.03316884927729147,-0.7188954696900336
2022-07-19,0.2808234257796564,1.0,0.007652508049226784,-0.010763947740730306,1.0,-0.0009999999999998899,-0.7191765742203435
2022-07-20,0.28188466582485733,1.0,0.015505899506839942,0.003779029624236596,1.0,0.003779029624236596,-0.7181153341751427
2022-07-21,0.28238373939264905,1.0,0.015692431869736633,0.0017704885305886986,1.0,0.0017704885305886986,-0.717616260607351
2022-07-22,0.28285171631824646,1.0,0.013844286498252928,0.0016572375116354898,1.0,0.0016572375116354898,-0.7171482836817535
2022-07-23,0.2882093749357828,0.0,0.0026975030278839785,0.019941580723902064,0.0,0.018941580723902174,-0.7117906250642172
2022-07-24,0.287921165560847,-1.0,-0.013330449851245107,0.03148059695984862,-1.0,-0.0010000000000000009,-0.712078834439153
2022-07-25,0.28670086882635526,-1.0,-0.020119057395572657,0.0042383015924332135,-1.0,-0.0042383015924332135,-0.7132991311736447
2022-07-26,0.27703540057362264,-1.0,-0.08560177016041334,0.03371272745806242,-1.0,-0.03371272745806242,-0.7229645994263774
2022-07-27,0.2680813388529213,-1.0,-0.11205211892654882,0.03232100194473797,-1.0,-0.03232100194473808,-0.7319186611470787
2022-07-28,0.26080557398047116,0.0,-0.002257934157526809,0.02614013927109582,0.0,-0.02714013927109593,-0.7391944260195289
2022-07-29,0.26080557398047116,0.0,-0.0007451711152232736,0.00582608056236511,0.0,0.0,-0.7391944260195289
2022-07-30,0.26080557398047116,0.0,-0.01045695455724931,0.033658924732720585,0.0,0.0,-0.7391944260195289
2022-07-31,0.2605447684064907,-1.0,-0.026495845977489635,0.004742816500355573,-1.0,-0.0009999999999998899,-0.7394552315935092
2022-08-01,0.26129416569269864,0.0,0.017980731749716383,-0.0038762707107544703,0.0,0.0028762707107545804,-0.7387058343073014
2022-08-02,0.26129416569269864,0.0,0.0003963964536872876,0.003761313004715161,0.0,0.0,-0.7387058343073014
2022-08-03,0.26129416569269864,0.0,0.004529851705389542,0.000958618621309526,0.0,0.0,-0.7387058343073014
2022-08-04,0.26129416569269864,0.0,0.007155204335901713,-0.012265438347871638,0.0,0.0,-0.7387058343073014
2022-08-05,0.26129416569269864,0.0,0.0065811343175989434,-0.0035058751911466457,0.0,0.0,-0.7387058343073014
2022-08-06,0.26103287152700594,1.0,0.010965791415865572,-0.01742284293295293,1.0,-0.0010000000000000009,-0.7389671284729941
2022-08-07,0.2661334037067574,0.0,0.001269724521561844,0.020539807955657574,0.0,0.019539807955657462,-0.7338665962932426
2022-08-08,0.2661334037067574,0.0,0.008800690909474426,0.0008899095374259591,0.0,0.0,-0.7338665962932426
2022-08-09,0.2658672703030507,1.0,0.018346543435993675,0.015355991197743668,1.0,-0.0009999999999998899,-0.7341327296969493
2022-08-10,0.27067190656305795,1.0,0.027521240309246683,0.018071559746826615,1.0,0.018071559746826615,-0.729328093436942
2022-08-11,0.2742151102592058,1.0,0.01992137014748938,0.01309040062982092,1.0,0.01309040062982092,-0.7257848897407941
2022-08-12,0.26806826635201836,-1.0,-0.04046366217938759,-0.02041613856135449,-1.0,-0.022416138561354493,-0.7319317336479816
2022-08-13,0.27198948680668983,0.0,-0.0058013151669104234,-0.01562769356490057,0.0,0.014627693564900568,-0.7280105131933101
2022-08-14,0.27198948680668983,0.0,-0.0009053295091323868,0.0013412116272775165,0.0,0.0,-0.7280105131933101
2022-08-15,0.27198948680668983,0.0,-0.0010434257415628872,-0.014337899426225209,0.0,0.0,-0.7280105131933101
2022-08-16,0.27198948680668983,0.0,0.006205127750287132,0.02222229696442124,0.0,0.0,-0.7280105131933101
2022-08-17,0.27198948680668983,0.0,0.006446221722587638,0.032439212432101794,0.0,0.0,-0.7280105131933101
2022-08-18,0.27198948680668983,0.0,0.0012551499825529356,0.06734904748841442,0.0,0.0,-0.7280105131933101
2022-08-19,0.27198948680668983,0.0,-0.002029733973276807,0.036207072658445805,0.0,0.0,-0.7280105131933101
2022-08-20,0.27171749731988315,-1.0,-0.018919579633357685,0.054327766329998584,-1.0,-0.0010000000000000009,-0.7282825026801168
2022-08-21,0.2552306058397706,-1.0,-0.05304578343038781,0.06067659110190893,-1.0,-0.06067659110190882,-0.7447693941602294
2022-08-22,0.240309128115702,0.0,0.007192415705037864,0.0574627289308558,0.0,-0.0584627289308558,-0.7596908718842981
2022-08-23,0.24006881898758628,-1.0,-0.012910273905243122,0.040403435401739296,-1.0,-0.0010000000000000009,-0.7599311810124137
2022-08-24,0.2303428841270733,0.0,-0.0025886591075652333,0.03951311162161342,0.0,-0.04051311162161342,-0.7696571158729267
2022-08-25,0.2303428841270733,0.0,0.0014067413172022718,0.02897821125623845,0.0,0.0,-0.7696571158729267
2022-08-26,0.23011254124294622,1.0,0.003858294572138034,0.002456648906929537,1.0,-0.0010000000000000009,-0.7698874587570538
2022-08-27,0.22969801765772055,1.0,0.0036152763443056397,-0.0018013950173538795,1.0,-0.0018013950173538795,-0.7703019823422794
2022-08-28,0.22599658989399363,0.0,-0.0010351150218705233,-0.01511432175806815,0.0,-0.01611432175806815,-0.7740034101060064
2022-08-29,0.22599658989399363,0.0,-0.0021566080128729687,-0.013890140112373883,0.0,0.0,-0.7740034101060064
2022-08-30,0.22599658989399363,0.0,0.0030782537068889614,-0.0048448111361443225,0.0,0.0,-0.7740034101060064
2022-08-31,0.22577059330409963,1.0,0.013414724816062215,-0.013276304601563704,1.0,-0.0010000000000000009,-0.7742294066959003
2022-09-01,0.2222465207791651,1.0,0.014677101958339503,-0.015609085635824194,1.0,-0.015609085635824194,-0.7777534792208349
2022-09-02,0.21770911040946656,1.0,0.01752620714887115,-0.02041611429412271,1.0,-0.02041611429412271,-0.7822908895905334
2022-09-03,0.2124243725534823,0.0,0.0069343399812869,-0.02327430733626512,0.0,-0.024274307336265122,-0.7875756274465178
2022-09-04,0.2122119481809288,1.0,0.016187571546655344,-0.050561692504255906,1.0,-0.0010000000000000009,-0.7877880518190712
2022-09-05,0.20957697293292327,1.0,0.018261222508793213,-0.012416714848491939,1.0,-0.012416714848491939,-0.7904230270670767
2022-09-06,0.2056321530961757,1.0,0.021103091228711013,-0.018822773234777768,1.0,-0.018822773234777768,-0.7943678469038243
2022-09-07,0.1997344253634623,1.0,0.017364346324010745,-0.028680960851268034,1.0,-0.028680960851268145,-0.8002655746365377
2022-09-08,0.19711598657283377,1.0,0.019822151320435688,-0.01310960184186416,1.0,-0.01310960184186416,-0.8028840134271662
2022-09-09,0.19712738954501052,1.0,0.014860085602977085,5.784904804029267e-05,1.0,5.784904804029267e-05,-0.8028726104549895
2022-09-10,0.19556271985949683,-1.0,-0.057967445872993045,-0.005937353044268012,-1.0,-0.007937353044268014,-0.8044372801405032
2022-09-11,0.19747729832138583,-1.0,-0.04636275397307189,-0.009790099377143813,-1.0,0.009790099377143813,-0.8025227016786142
2022-09-12,0.19801597050627126,-1.0,-0.0316855011759678,-0.00272776764450533,-1.0,0.002727767644505441,-0.8019840294937287
2022-09-13,0.20206887532329143,-1.0,-0.011610569498027145,-0.02046756535171379,-1.0,0.0204675653517139,-0.7979311246767086
2022-09-14,0.20756268019019716,-1.0,-0.03194353409403372,-0.027187783660972853,-1.0,0.027187783660972853,-0.7924373198098028
2022-09-15,0.2177437095327107,-1.0,-0.028893954920645802,-0.04905038484367352,-1.0,0.04905038484367363,-0.7822562904672893
2022-09-16,0.22468799763898778,-1.0,-0.027688337184459413,-0.031892026277957286,-1.0,0.031892026277957175,-0.7753120023610123
2022-09-17,0.22878637530367482,-1.0,-0.03838532764815827,-0.01824030525774689,-1.0,0.01824030525774689,-0.7712136246963252
2022-09-18,0.22854702685608091,-1.0,-0.02795456360346711,0.001046165652461628,-1.0,-0.001046165652461628,-0.771452973143919
2022-09-19,0.22712317981995603,0.0,-0.003286661886916824,0.005229995881860683,0.0,-0.006229995881860684,-0.772876820180044
2022-09-20,0.22689605664013607,1.0,0.027324271866060557,0.0221775686524881,1.0,-0.0010000000000000009,-0.7731039433598639
2022-09-21,0.23013085403450767,0.0,0.008588419071226226,0.015256736949386784,0.0,0.014256736949386895,-0.7698691459654923
2022-09-22,0.23013085403450767,0.0,0.010236484216450448,0.007518646065411749,0.0,0.0,-0.7698691459654923
2022-09-23,0.22990072318047317,1.0,0.004949962964563975,-0.00013046029173957585,1.0,-0.0010000000000000009,-0.7700992768195268
2022-09-24,0.23309848467087388,0.0,0.004040011044605717,0.014909314621383007,0.0,0.013909314621383118,-0.7669015153291261
2022-09-25,0.232865386186203,1.0,0.009415212823843847,-0.0007309118709478701,1.0,-0.0010000000000000009,-0.767134613813797
2022-09-26,0.23745136530849298,1.0,0.009395908377495172,0.01969369169629598,1.0,0.01969369169629598,-0.762548634691507
2022-09-27,0.24873095084672206,1.0,0.010973512310978087,0.04750271923505189,1.0,0.04750271923505189,-0.751269049153278
2022-09-28,0.26634369797523105,1.0,0.01123087678059276,0.07081043621050065,1.0,0.07081043621050065,-0.733656302024769
2022-09-29,0.27833563694962277,1.0,0.018972122778770462,0.04502430155305159,1.0,0.04502430155305159,-0.7216643630503772
2022-09-30,0.29679970446281323,1.0,0.019617699437095022,0.06633741807389315,1.0,0.06633741807389315,-0.7032002955371868
2022-10-01,0.3117303406399324,-1.0,-0.006875500371645095,0.05230542804664373,-1.0,0.05030542804664373,-0.6882696593600677
2022-10-02,0.29952221477969904,-1.0,-0.009999329029546412,0.03916245635625981,-1.0,-0.03916245635625981,-0.700477785220301
2022-10-03,0.2926920719960199,0.0,0.010291343735297389,0.021803459799143,0.0,-0.02280345979914311,-0.7073079280039801
2022-10-04,0.2926920719960199,0.0,-0.0037690453836767453,0.04727152115048572,0.0,0.0,-0.7073079280039801
2022-10-05,0.2926920719960199,0.0,-0.007257128537554803,0.012181482601911098,0.0,0.0,-0.7073079280039801
2022-10-06,0.2926920719960199,0.0,-0.00838425501409264,-0.014488495155324466,0.0,0.0,-0.7073079280039801
2022-10-07,0.29239937992402387,-1.0,-0.10228477622371815,-0.04769043925057159,-1.0,-0.0009999999999998899,-0.7076006200759761
2022-10-08,0.30806910295091844,0.0,-0.005382422838226945,-0.054590137677330564,0.0,0.053590137677330674,-0.6919308970490816
2022-10-09,0.30776103384796755,1.0,0.030184938307296082,-0.06286605166288461,1.0,-0.0009999999999998899,-0.6922389661520325
2022-10-10,0.2905150869667342,0.0,0.004363622875107508,-0.05503681098157709,0.0,-0.05603681098157709,-0.7094849130332658
